t_saat,AN_SO2,AN_SF,AN_SA,AN_SNH4,AN_SNO3,AN_SPO4,AN_SALK,AN_SN2,AN_XI,AN_XS,AN_XH,AN_XPAO,AN_XPP,AN_XPHA,AN_XAUT,AN_XTSS,AN_XMeOH,AN_XMeP,AX_SO2,AX_SF,AX_SA,AX_SNH4,AX_SNO3,AX_SPO4,AX_SALK,AX_SN2,AX_XI,AX_XS,AX_XH,AX_XPAO,AX_XPP,AX_XPHA,AX_XAUT,AX_XTSS,AX_XMeOH,AX_XMeP,AE_SO2,AE_SF,AE_SA,AE_SNH4,AE_SNO3,AE_SPO4,AE_SALK,AE_SN2,AE_XI,AE_XS,AE_XH,AE_XPAO,AE_XPP,AE_XPHA,AE_XAUT,AE_XTSS,AE_XMeOH,AE_XMeP
6403,0.0,1.698,5.439,17.916,0.002,23.586,5.757,26.139,1914.721,221.176,1488.186,1131.376,68.697,64.391,79.719,4464.418,9.117,163.501,0.0,0.826,0.359,10.319,0.799,5.388,5.344,34.761,1913.032,174.882,1510.567,1142.3,88.364,21.027,80.227,4491.614,19.033,148.829,4.965,0.672,0.016,3.949,7.91,0.551,4.408,34.479,1908.27,145.138,1524.719,1143.29,94.811,3.404,81.061,4486.35,27.255,136.593
6404,0.0,1.462,4.565,16.49,0.003,24.501,5.683,26.431,1913.163,210.857,1486.046,1125.674,67.959,66.833,79.807,4447.62,8.742,163.883,0.0,0.79,0.333,8.987,0.818,5.667,5.244,35.257,1911.606,165.209,1508.098,1136.86,88.185,22.428,80.308,4476.53,18.429,149.457,5.074,0.651,0.016,2.907,7.642,0.492,4.345,35.096,1906.778,135.895,1521.377,1138.16,95.025,3.86,81.074,4471.606,26.805,137.0
6405,0.0,1.535,5.073,17.561,0.002,24.701,5.684,26.7,1911.551,201.529,1482.676,1120.415,68.154,66.998,79.822,4432.407,8.61,164.029,0.0,0.789,0.364,8.402,0.699,5.794,5.202,35.592,1909.991,156.511,1504.215,1131.629,88.311,22.775,80.309,4461.158,18.164,149.67,5.236,0.633,0.016,2.177,7.248,0.475,4.319,35.545,1905.158,127.81,1517.287,1133.175,95.281,3.847,81.024,4456.8,26.63,137.039
6406,0.0,1.889,7.084,21.457,0.002,27.686,5.704,26.912,1912.789,206.413,1477.647,1115.076,65.247,74.747,79.763,4423.32,7.687,165.397,0.0,0.822,0.455,9.293,0.524,6.722,5.189,35.947,1909.121,151.73,1499.266,1126.327,87.478,25.41,80.244,4446.755,17.329,150.736,5.34,0.613,0.017,1.994,7.172,0.505,4.277,35.901,1903.478,120.399,1512.79,1128.041,95.546,3.853,80.968,4441.906,26.673,136.781
6407,0.0,2.54,12.257,24.867,0.002,29.097,5.761,27.112,1915.37,223.762,1474.947,1110.776,64.267,78.474,79.766,4430.846,7.917,164.975,0.0,0.88,0.545,11.217,0.717,8.095,5.195,35.874,1909.173,155.83,1495.205,1121.553,86.061,29.909,80.241,4440.479,16.062,152.444,4.89,0.623,0.027,3.451,6.688,0.585,4.345,36.12,1903.423,122.55,1506.312,1124.393,95.261,6.387,80.911,4435.703,24.678,139.564
6408,0.0,2.848,15.174,28.345,0.002,30.537,5.873,27.22,1917.41,237.22,1471.81,1108.166,63.361,82.495,79.812,4437.105,7.358,165.811,0.0,0.957,0.674,13.608,0.567,8.992,5.276,35.954,1910.433,166.35,1491.727,1118.881,85.232,33.527,80.286,4443.859,14.686,154.367,4.687,0.652,0.03,5.273,6.64,0.474,4.398,36.173,1904.356,130.592,1502.151,1122.901,95.298,7.613,80.999,4438.948,23.053,141.857
6409,0.0,3.41,18.736,29.882,0.002,32.129,6.034,27.741,1919.642,253.058,1466.304,1105.705,62.057,87.921,79.563,4442.636,6.761,166.738,0.0,1.083,2.311,17.773,0.04,14.779,5.469,35.314,1911.852,181.012,1481.083,1113.732,79.301,48.382,79.964,4432.361,11.901,158.34,0.184,0.741,0.16,11.23,1.172,1.741,5.109,38.298,1905.61,147.213,1492.251,1119.694,93.829,15.183,80.234,4440.785,20.387,145.641
6410,0.0,2.456,14.841,32.767,0.002,35.422,6.245,27.967,1919.672,262.474,1454.982,1102.004,58.022,101.785,79.013,4431.676,5.039,169.146,0.0,1.052,2.978,22.128,0.003,22.111,5.75,34.002,1913.162,197.685,1464.242,1108.155,71.171,71.333,79.368,4414.51,7.389,164.714,0.137,0.98,0.432,16.376,0.145,6.275,5.483,37.099,1906.788,165.535,1475.609,1114.744,87.933,35.051,79.552,4431.044,13.54,155.291
6411,0.0,4.085,20.851,38.138,0.002,37.071,6.379,27.454,1921.272,284.3,1440.293,1097.575,54.562,115.339,78.379,4428.844,4.047,170.557,0.0,1.183,3.945,27.295,0.003,26.982,5.966,32.681,1913.846,214.292,1448.144,1103.322,65.452,90.486,78.716,4402.086,4.932,168.187,0.122,1.094,0.57,21.852,0.108,12.612,5.765,35.244,1908.055,183.763,1457.623,1109.26,80.209,59.088,78.866,4415.913,7.528,163.82
6412,0.0,4.941,31.656,41.163,0.002,40.221,6.534,26.593,1924.945,315.394,1424.605,1092.564,47.764,137.422,77.696,4427.395,3.3,171.73,0.0,1.307,6.179,32.661,0.002,34.054,6.186,31.178,1916.36,240.625,1431.926,1098.076,56.683,117.388,78.023,4392.31,3.453,170.379,0.111,1.232,0.756,27.89,0.086,20.673,6.008,33.399,1910.27,208.008,1440.933,1103.543,70.798,87.268,78.156,4402.783,4.613,168.056
6413,0.0,8.856,37.855,42.82,0.003,40.175,6.608,25.49,1927.908,352.032,1409.734,1086.966,41.283,158.9,76.951,4430.237,3.155,172.158,0.0,1.756,10.421,37.04,0.002,40.178,6.376,29.388,1919.624,275.577,1416.713,1092.173,46.838,147.005,77.271,4387.777,2.788,171.557,0.094,1.498,1.319,33.752,0.057,31.768,6.247,31.174,1914.367,243.958,1424.417,1096.296,56.9,125.523,77.386,4389.733,3.116,170.483
6414,0.0,11.069,44.981,45.104,0.003,42.349,6.675,24.317,1932.806,398.127,1395.104,1079.645,29.709,191.628,76.155,4430.765,2.886,172.927,0.0,2.007,14.185,41.036,0.001,46.974,6.475,27.545,1924.062,318.807,1401.927,1084.624,33.597,183.714,76.468,4382.529,2.327,172.586,0.085,1.703,1.762,38.424,0.044,40.877,6.377,29.051,1918.71,286.2,1410.19,1088.39,42.413,165.051,76.572,4381.602,2.435,171.822
6415,0.0,7.409,46.849,44.569,0.003,39.571,6.741,23.618,1937.038,426.997,1394.953,1082.041,29.872,203.73,75.998,4465.431,3.113,172.875,0.0,2.079,6.477,39.444,0.122,36.739,6.545,28.352,1928.303,341.531,1410.849,1089.743,38.193,187.346,76.408,4432.447,2.856,172.144,3.005,1.24,0.291,34.678,3.668,21.598,6.23,28.553,1922.685,298.651,1423.314,1099.948,55.567,153.324,76.962,4451.778,3.536,170.563
6416,0.0,7.431,39.51,42.057,0.003,31.226,6.7,23.713,1938.522,435.513,1404.929,1090.543,39.799,196.888,76.149,4517.33,4.288,171.372,0.0,2.17,4.586,36.828,0.191,22.911,6.589,29.097,1931.698,358.535,1422.417,1098.943,49.875,176.72,76.568,4497.506,4.555,170.014,2.942,1.243,0.258,32.502,3.808,8.791,6.277,29.312,1926.969,319.122,1433.241,1108.04,64.995,146.879,77.075,4512.608,5.913,167.545
6417,0.0,7.916,33.126,37.438,0.003,24.253,6.701,23.944,1939.016,438.643,1416.24,1099.073,49.677,188.469,76.266,4564.154,6.496,168.454,0.0,2.187,3.974,33.935,0.191,13.858,6.558,29.272,1934.035,371.565,1432.749,1107.252,59.489,168.413,76.675,4550.966,7.712,165.847,2.974,1.26,0.24,30.273,3.52,1.001,6.244,29.644,1930.179,336.552,1443.385,1115.797,72.681,140.728,77.152,4563.899,10.402,161.552
6418,0.0,7.211,32.18,32.621,0.003,23.376,6.751,24.053,1941.449,451.285,1425.274,1106.399,52.419,186.007,76.339,4597.003,8.056,166.267,0.0,2.042,3.458,30.03,0.181,11.965,6.51,29.506,1936.006,380.112,1442.11,1114.849,62.943,162.982,76.752,4581.076,10.561,161.991,3.157,1.245,0.196,26.497,3.781,0.337,6.089,29.826,1931.899,343.111,1453.981,1124.089,74.96,132.85,77.267,4588.21,14.837,155.481
6419,0.0,4.588,22.912,30.48,0.003,22.483,6.686,24.19,1939.916,441.678,1434.747,1114.229,53.843,179.775,76.437,4604.769,8.96,164.966,0.0,1.802,2.338,26.459,0.238,10.707,6.446,29.8,1936.936,381.721,1451.729,1123.074,65.171,154.482,76.854,4600.634,12.06,159.897,3.182,1.211,0.156,22.663,3.872,0.293,6.002,30.135,1933.413,347.209,1463.621,1132.111,76.169,125.574,77.362,4607.182,16.809,152.751
6420,0.001,3.802,14.259,26.993,0.004,18.192,6.599,24.263,1935.969,425.276,1445.038,1122.738,58.58,162.635,76.528,4610.749,11.068,162.079,0.0,1.652,1.624,23.64,0.3,7.909,6.357,29.613,1935.308,375.327,1460.252,1131.403,68.848,139.688,76.932,4612.054,14.216,156.942,3.185,1.2,0.136,20.271,3.449,0.232,5.961,30.089,1933.106,347.142,1470.815,1139.162,77.062,116.693,77.377,4616.877,18.107,151.038
6421,0.0,3.734,14.481,24.227,0.003,19.158,6.431,24.191,1934.728,420.605,1451.134,1129.301,58.45,153.86,76.539,4611.963,11.349,161.728,0.0,1.596,1.603,20.73,0.237,7.833,6.228,29.572,1933.702,368.372,1466.758,1138.225,69.672,128.039,76.947,4612.85,15.535,155.159,3.395,1.189,0.112,16.996,3.745,0.149,5.787,29.939,1931.143,337.882,1479.111,1147.028,78.04,101.729,77.447,4616.354,20.401,147.851
6422,0.0,2.844,11.131,24.527,0.003,20.402,6.378,24.235,1931.658,398.862,1456.873,1135.96,57.225,145.092,76.582,4595.633,10.792,162.583,0.0,1.469,1.241,18.721,0.289,7.967,6.083,29.93,1931.844,353.55,1473.645,1145.618,69.938,115.543,77.003,4606.556,15.635,155.009,3.469,1.146,0.091,14.116,4.173,0.145,5.575,30.203,1929.283,323.472,1486.944,1154.923,78.672,87.264,77.537,4611.3,21.39,146.411
6423,0.001,3.349,12.296,21.689,0.004,18.151,6.332,24.346,1929.592,388.84,1464.927,1143.909,59.877,126.13,76.657,4597.477,12.129,160.501,0.0,1.485,1.263,17.123,0.339,6.937,6.01,29.96,1929.172,338.879,1480.836,1153.292,71.398,99.536,77.069,4601.655,16.665,153.536,3.417,1.13,0.1,13.058,3.81,0.165,5.534,30.352,1927.042,311.033,1492.188,1161.347,78.95,75.541,77.54,4604.674,21.471,146.346
6424,0.001,2.531,10.041,19.02,0.003,20.456,6.318,24.38,1928.586,382.797,1468.657,1149.332,57.503,120.8,76.65,4590.054,10.876,162.251,0.0,1.4,1.204,14.787,0.234,7.705,5.951,30.186,1927.872,330.297,1485.385,1159.043,70.811,89.588,77.069,4595.647,16.446,153.754,3.706,1.111,0.072,10.287,4.336,0.111,5.377,30.448,1924.826,297.159,1499.767,1168.754,79.519,59.742,77.635,4597.841,22.811,144.31
6425,0.0,2.038,6.833,17.353,0.002,24.141,6.216,24.507,1926.746,361.981,1469.257,1153.123,53.221,118.918,76.633,4562.754,8.6,165.244,0.0,1.304,0.995,12.529,0.234,8.458,5.831,31.073,1926.439,310.837,1488.967,1164.384,69.882,79.297,77.082,4579.058,15.527,154.887,4.004,1.067,0.048,6.783,5.613,0.092,5.084,31.026,1922.354,272.65,1507.972,1176.236,79.956,41.545,77.793,4581.428,24.422,141.766
6426,0.0,1.792,5.625,17.89,0.002,26.89,6.028,24.754,1924.258,334.288,1470.262,1156.681,50.622,112.316,76.632,4532.071,7.566,166.478,0.0,1.221,0.837,10.577,0.275,8.734,5.665,32.124,1924.506,285.999,1492.716,1169.312,69.546,67.264,77.106,4558.401,15.105,155.206,4.284,1.001,0.037,3.88,6.492,0.101,4.825,31.86,1919.882,246.137,1514.174,1181.507,80.207,26.51,77.877,4561.104,25.499,139.916
6427,0.0,1.812,5.821,18.821,0.002,27.124,5.871,25.116,1921.58,308.109,1473.793,1160.464,50.752,99.914,76.647,4509.832,7.704,166.171,0.0,1.144,0.714,9.729,0.348,8.441,5.509,32.898,1921.966,260.62,1496.841,1173.364,70.118,54.301,77.12,4538.558,15.364,154.603,4.477,0.931,0.033,2.74,6.389,0.137,4.707,32.714,1917.652,223.609,1516.913,1183.554,80.328,17.759,77.821,4541.688,25.456,139.712
6428,0.0,1.852,6.095,17.329,0.002,26.345,5.826,25.503,1919.07,287.452,1477.693,1163.13,51.853,88.269,76.635,4494.573,8.027,165.495,0.0,1.099,0.687,9.131,0.361,8.173,5.412,33.312,1919.418,239.738,1499.679,1175.313,70.682,44.593,77.093,4520.953,15.632,154.019,4.6,0.876,0.032,2.577,5.995,0.18,4.654,33.339,1915.438,205.16,1517.711,1183.445,80.453,12.752,77.739,4524.123,25.017,140.138
6429,0.0,1.897,7.117,18.054,0.001,30.036,5.827,25.772,1919.852,283.984,1476.406,1162.354,48.259,91.753,76.536,4481.481,6.577,167.332,0.0,1.109,0.871,8.787,0.214,9.376,5.359,33.874,1918.101,224.788,1499.044,1174.312,69.552,42.477,76.994,4502.449,14.678,155.151,5.068,0.826,0.026,1.65,6.437,0.208,4.512,33.803,1912.748,184.471,1519.908,1181.742,80.927,7.549,77.709,4504.73,25.967,138.501
6430,0.0,1.612,5.909,21.048,0.001,37.615,5.803,25.955,1920.995,276.844,1470.079,1158.247,40.558,107.649,76.33,4452.729,4.638,169.93,0.0,1.091,1.024,9.424,0.136,12.49,5.302,34.561,1917.958,212.368,1494.92,1170.457,66.057,48.507,76.798,4478.808,12.136,158.504,5.633,0.772,0.021,0.851,7.217,0.302,4.345,34.289,1909.928,161.679,1522.423,1177.2,81.475,4.91,77.562,4482.602,27.709,135.609
6431,0.0,2.227,10.316,23.141,0.002,37.317,5.744,26.226,1919.932,265.037,1471.568,1155.342,41.421,104.181,76.202,4441.774,5.748,168.198,0.0,1.022,0.694,10.221,0.404,12.585,5.263,34.881,1916.082,197.713,1496.104,1167.471,66.243,47.613,76.665,4464.347,12.338,157.914,4.917,0.726,0.029,2.003,6.693,0.482,4.411,34.829,1909.371,154.48,1516.588,1173.535,80.859,9.618,77.326,4469.838,24.836,139.464
6432,0.0,2.598,13.212,27.328,0.002,35.917,5.841,26.527,1919.724,263.516,1473.408,1154.616,43.262,100.188,76.168,4444.953,5.766,168.137,0.0,1.044,0.793,11.957,0.35,11.714,5.297,35.168,1915.2,193.513,1496.013,1166.561,67.472,45.361,76.627,4462.097,12.315,157.815,4.76,0.725,0.03,3.192,6.571,0.342,4.432,35.237,1909.176,153.184,1512.071,1173.291,80.831,10.006,77.335,4465.345,22.777,142.282
6433,0.0,2.67,14.968,31.609,0.002,36.537,5.983,26.762,1920.157,266.919,1472.368,1153.941,43.133,100.676,76.193,4446.24,5.659,168.298,0.0,1.042,0.778,14.581,0.409,11.786,5.34,35.597,1914.992,192.418,1494.677,1165.99,67.739,44.913,76.665,4460.085,12.026,158.158,4.639,0.715,0.031,4.774,6.944,0.384,4.403,35.628,1908.833,151.501,1509.599,1172.529,80.981,9.906,77.433,4461.65,22.023,143.258
6434,0.0,2.676,14.645,32.79,0.002,36.378,6.006,26.993,1919.725,266.606,1471.564,1153.611,43.966,99.17,76.295,4446.443,5.679,168.182,0.0,1.029,0.721,16.653,0.485,11.492,5.386,36.061,1914.842,193.183,1493.771,1165.806,68.514,43.757,76.778,4461.444,11.98,158.171,4.532,0.714,0.03,6.863,7.203,0.395,4.417,36.075,1908.833,152.576,1507.615,1172.046,81.258,10.1,77.573,4461.596,21.385,144.121
6435,0.0,4.656,23.219,33.795,0.003,31.509,6.066,27.233,1921.069,282.718,1474.327,1155.052,49.902,86.527,76.515,4474.569,7.118,166.207,0.0,1.209,1.037,18.848,0.628,10.874,5.448,35.954,1914.948,201.4,1494.822,1166.18,69.964,41.76,76.98,4472.444,12.512,157.447,4.163,0.761,0.054,10.568,6.196,0.603,4.645,36.309,1909.942,163.416,1504.909,1171.926,81.264,13.56,77.625,4471.073,19.484,146.939
6436,0.0,5.26,34.282,35.953,0.002,29.93,6.097,27.291,1924.966,311.619,1476.465,1156.622,52.13,84.595,76.676,4508.795,7.289,166.143,0.0,1.427,1.831,22.031,0.329,12.037,5.591,35.665,1917.384,223.843,1496.561,1166.496,69.4,45.912,77.122,4494.185,11.941,158.454,4.007,0.833,0.081,14.124,5.489,0.574,4.865,36.141,1911.924,181.979,1506.473,1173.145,81.832,15.675,77.752,4492.786,18.583,148.421
6437,0.0,4.893,31.074,36.759,0.002,31.351,6.099,27.244,1925.559,318.099,1478.212,1157.813,51.279,89.853,76.818,4517.571,6.763,166.964,0.0,1.424,1.742,24.075,0.308,13.072,5.635,35.55,1919.398,238.213,1498.732,1167.654,68.799,50.448,77.272,4510.84,11.132,159.719,3.927,0.859,0.076,16.265,5.606,0.537,4.92,36.003,1913.935,196.193,1510.049,1175.082,82.387,17.438,77.94,4513.229,18.179,149.117
6438,0.0,4.554,25.652,38.931,0.002,30.177,6.277,27.189,1923.708,312.001,1481.905,1160.013,53.207,88.144,77.001,4522.318,7.068,166.696,0.0,1.393,1.468,25.826,0.384,12.175,5.715,35.369,1919.69,243.024,1501.876,1170.037,70.456,49.505,77.454,4524.647,11.323,159.582,3.821,0.875,0.074,18.301,5.44,0.547,5.008,35.873,1915.254,205.776,1512.975,1177.218,82.952,19.025,78.089,4529.22,17.696,149.947
6439,0.0,6.42,27.096,39.574,0.003,27.337,6.35,27.063,1924.039,320.429,1486.858,1162.948,56.842,82.533,77.185,4544.526,7.935,165.826,0.0,1.544,1.752,28.212,0.355,11.413,5.854,34.88,1919.868,250.269,1505.8,1172.461,72.092,48.507,77.626,4540.822,11.858,159.102,3.697,0.912,0.093,21.341,4.906,0.586,5.21,35.489,1915.978,215.037,1515.924,1179.32,83.63,20.625,78.203,4544.907,17.397,150.647
6440,0.0,5.547,28.02,36.254,0.002,26.68,6.333,26.847,1925.13,336.294,1490.847,1165.337,57.759,83.394,77.326,4566.778,8.03,165.921,0.0,1.539,1.89,28.481,0.294,11.576,5.915,34.416,1920.852,262.671,1509.664,1174.58,72.526,50.309,77.764,4559.135,11.917,159.325,3.681,0.934,0.094,22.675,4.808,0.498,5.306,35.007,1916.764,225.222,1520.452,1181.811,84.453,21.24,78.355,4562.823,17.651,150.598
6441,0.0,5.34,26.074,36.03,0.003,25.236,6.505,26.624,1925.664,351.148,1495.972,1168.072,59.546,81.582,77.485,4590.083,8.538,165.278,0.0,1.569,1.851,27.758,0.326,10.962,6.002,33.955,1921.57,275.709,1514.357,1177.218,73.615,50.139,77.92,4579.653,12.297,158.992,3.575,0.963,0.102,22.434,4.577,0.547,5.407,34.563,1917.752,238.165,1524.754,1184.154,84.861,22.867,78.476,4581.948,17.588,150.957
6442,0.001,4.914,21.726,33.173,0.004,22.249,6.691,26.305,1923.329,354.553,1502.746,1171.265,63.386,75.42,77.63,4608.331,9.661,163.792,0.0,1.589,1.8,27.492,0.33,9.847,6.192,33.075,1921.507,290.136,1519.516,1179.872,75.437,48.701,78.05,4602.521,13.014,158.197,3.433,1.005,0.114,23.05,3.98,0.575,5.655,33.794,1918.682,256.685,1529.136,1186.289,85.312,25.086,78.541,4605.608,17.423,151.48
6443,0.001,5.09,19.766,30.397,0.003,20.865,6.619,25.855,1921.391,360.646,1508.152,1173.736,65.436,72.773,77.716,4623.513,10.328,162.99,0.0,1.585,1.732,25.57,0.299,9.103,6.286,32.194,1920.23,299.374,1524.249,1182.148,76.988,47.006,78.132,4618.749,13.798,157.296,3.458,1.02,0.108,21.678,3.827,0.442,5.807,32.852,1917.828,267.663,1534.228,1188.542,86.25,24.122,78.621,4622.261,18.165,150.665
6444,0.001,3.544,13.968,28.595,0.004,20.717,6.579,25.468,1917.176,351.002,1512.974,1175.732,66.49,70.861,77.798,4621.568,10.535,162.767,0.0,1.428,1.282,23.889,0.343,8.541,6.262,31.597,1918.084,301.067,1528.968,1184.289,78.321,44.388,78.215,4627.296,14.352,156.647,3.506,1.004,0.086,19.949,3.918,0.387,5.793,32.175,1916.195,272.109,1539.434,1190.555,87.069,22.228,78.713,4632.307,18.898,149.781
6445,0.0,2.321,7.075,27.307,0.004,18.36,6.611,25.177,1912.675,322.24,1516.869,1177.193,69.235,63.04,77.878,4605.295,11.238,161.672,0.0,1.222,0.792,22.247,0.427,6.906,6.249,31.182,1914.444,287.308,1532.683,1186.043,80.854,37.12,78.299,4622.622,15.493,155.062,3.669,0.965,0.057,18.171,4.135,0.283,5.741,31.679,1912.937,263.507,1543.653,1191.845,88.127,17.391,78.811,4628.579,19.993,148.292
6446,0.0,3.008,9.548,23.694,0.003,18.786,6.466,25.007,1910.285,316.413,1519.022,1177.016,69.164,60.196,77.953,4598.875,11.657,161.085,0.0,1.222,0.831,20.099,0.423,6.405,6.167,31.196,1911.407,271.545,1535.888,1186.082,82.02,31.196,78.384,4611.11,16.884,153.051,3.91,0.928,0.051,16.1,4.641,0.277,5.609,31.497,1909.447,245.436,1547.606,1191.29,89.006,11.489,78.951,4614.026,21.919,145.499
6447,0.0,2.063,7.316,20.606,0.003,20.622,6.321,24.999,1907.329,304.311,1520.918,1175.276,67.625,61.913,78.061,4584.091,10.779,162.177,0.0,1.121,0.665,16.96,0.496,6.825,6.034,31.48,1908.683,260.259,1538.906,1184.641,81.939,29.792,78.505,4600.991,16.771,153.128,4.027,0.885,0.04,13.0,5.135,0.348,5.437,31.675,1906.473,232.056,1551.219,1189.302,89.466,9.461,79.113,4603.227,22.68,144.327
6448,0.0,1.63,4.61,19.03,0.002,21.565,6.211,25.097,1904.797,279.289,1519.765,1171.962,66.298,63.714,78.13,4556.617,9.448,163.862,0.0,1.049,0.591,14.588,0.4,6.506,5.899,32.254,1906.279,241.277,1540.008,1182.176,82.538,27.499,78.597,4584.163,16.82,152.877,4.409,0.834,0.025,9.475,6.342,0.299,5.139,32.119,1903.184,211.225,1555.564,1186.319,90.187,5.835,79.365,4585.859,24.213,141.91
6449,0.001,1.679,4.366,17.877,0.003,20.487,6.049,25.347,1901.997,251.827,1521.232,1168.025,67.628,59.423,78.297,4532.938,10.199,162.479,0.0,0.919,0.393,12.133,0.786,5.649,5.71,32.877,1903.385,217.581,1542.076,1178.512,83.688,24.114,78.781,4564.014,17.683,151.393,4.446,0.784,0.023,7.05,6.676,0.393,4.954,32.813,1900.511,191.518,1556.15,1181.538,90.362,5.713,79.502,4565.528,24.572,141.168
6450,0.0,1.745,5.276,19.136,0.003,20.33,6.027,25.629,1899.098,241.525,1522.152,1163.806,68.313,57.562,78.428,4520.948,10.556,161.788,0.0,0.9,0.418,11.171,0.698,5.208,5.608,33.314,1900.534,200.392,1542.5,1174.137,84.64,21.608,78.898,4546.482,18.607,149.848,4.646,0.745,0.022,5.547,6.543,0.396,4.839,33.296,1897.673,174.163,1555.596,1176.647,90.756,4.622,79.597,4545.668,25.249,139.973
6451,0.0,1.449,4.046,18.304,0.003,21.702,6.031,25.857,1896.738,226.109,1519.868,1158.442,66.994,60.73,78.496,4498.705,9.65,162.964,0.0,0.864,0.4,10.705,0.619,5.498,5.553,33.909,1898.089,187.25,1540.994,1169.025,84.588,21.995,78.974,4528.83,18.483,149.834,4.838,0.704,0.018,4.442,6.978,0.444,4.691,33.785,1894.707,158.877,1554.981,1171.031,91.17,3.953,79.732,4526.809,26.103,138.498
6452,0.0,1.602,5.163,18.018,0.002,23.518,5.876,26.092,1894.725,216.795,1516.454,1152.58,65.411,64.768,78.548,4479.347,8.964,163.78,0.0,0.836,0.401,9.617,0.624,5.62,5.46,34.565,1895.776,173.135,1538.478,1163.568,84.712,22.242,79.038,4509.755,18.427,149.705,5.039,0.666,0.017,3.214,7.393,0.478,4.556,34.35,1891.902,144.175,1552.94,1165.106,91.523,3.602,79.825,4507.004,26.716,137.367
6453,0.0,1.52,5.17,19.786,0.002,28.371,5.833,26.324,1894.518,220.826,1510.247,1146.161,60.308,77.518,78.519,4462.724,6.968,166.51,0.0,0.858,0.5,9.507,0.384,6.641,5.377,35.471,1894.277,165.343,1534.028,1157.861,83.693,25.515,79.018,4492.506,17.439,150.898,5.413,0.631,0.015,1.946,8.088,0.506,4.368,34.981,1888.993,130.135,1550.746,1158.883,91.969,2.948,79.884,4487.054,27.78,135.535
6454,0.0,1.649,5.563,21.914,0.002,31.666,5.849,26.592,1893.762,219.322,1504.394,1139.7,56.938,86.199,78.464,4444.357,6.369,167.243,0.0,0.828,0.449,9.771,0.484,7.849,5.318,36.109,1892.796,159.277,1528.984,1151.82,82.271,29.876,78.969,4475.182,16.079,152.591,5.432,0.608,0.015,1.713,8.137,0.527,4.293,35.679,1886.805,121.433,1546.015,1153.08,92.053,3.925,79.786,4469.974,27.55,135.566
6455,0.0,1.604,6.172,23.295,0.001,35.356,5.838,26.877,1893.509,218.935,1497.818,1133.818,53.406,95.446,78.369,4427.008,5.374,168.526,0.0,0.848,0.546,10.443,0.331,8.739,5.297,36.803,1891.507,154.608,1522.95,1146.498,81.252,33.3,78.872,4459.429,14.949,153.982,5.58,0.59,0.014,1.545,8.422,0.443,4.201,36.318,1884.695,114.482,1540.808,1148.325,92.289,3.676,79.73,4454.442,27.661,135.123
6456,0.0,2.272,10.198,25.896,0.002,37.465,5.812,27.203,1894.463,228.184,1493.361,1128.92,51.861,100.109,78.324,4423.69,5.623,167.962,0.0,0.839,0.494,11.118,0.568,9.858,5.256,37.157,1890.269,153.498,1517.794,1141.642,80.182,36.791,78.826,4447.346,14.167,154.854,5.215,0.585,0.019,2.237,8.119,0.505,4.217,36.935,1883.589,113.619,1533.279,1144.381,92.016,5.806,79.622,4443.394,26.107,137.133
6457,0.0,3.235,18.371,30.021,0.002,37.495,5.882,27.91,1896.517,248.819,1489.613,1125.982,52.464,100.88,78.135,4436.779,5.789,167.644,0.0,1.03,1.577,14.776,0.094,14.26,5.361,36.843,1890.09,166.547,1508.67,1136.02,75.711,47.946,78.561,4436.377,12.234,157.427,0.216,0.629,0.089,7.206,2.556,1.086,4.879,39.401,1883.727,128.712,1520.874,1141.589,90.938,11.845,78.899,4441.917,22.832,141.694
6458,0.0,3.348,23.372,33.511,0.002,38.513,6.092,28.586,1897.919,270.465,1480.931,1123.33,51.238,107.995,77.664,4444.124,5.031,168.777,0.0,1.041,3.556,20.087,0.004,22.296,5.614,35.582,1890.991,188.137,1492.151,1130.27,67.117,71.121,78.028,4420.559,8.078,163.271,0.147,0.901,0.383,13.023,0.182,4.642,5.338,39.18,1884.56,150.315,1504.683,1137.617,86.149,29.28,78.238,4437.642,16.346,150.825
6459,0.0,4.848,27.956,39.16,0.002,37.364,6.227,28.159,1896.59,288.242,1467.646,1119.503,49.958,116.872,77.05,4442.211,4.208,170.111,0.0,1.23,5.469,26.55,0.002,28.251,5.884,33.829,1891.428,214.658,1475.693,1125.351,60.059,93.919,77.383,4413.231,4.963,167.779,0.117,1.117,0.669,20.572,0.094,14.211,5.69,36.505,1886.456,181.635,1484.642,1130.903,74.516,62.778,77.526,4424.21,7.398,163.628
6460,0.0,3.733,27.994,46.119,0.002,40.481,6.353,27.103,1895.677,310.325,1451.105,1113.891,42.356,140.889,76.362,4427.909,3.191,171.651,0.0,1.235,5.739,34.057,0.002,35.488,6.076,31.932,1891.654,240.028,1458.528,1119.432,50.669,122.271,76.683,4398.629,3.234,170.431,0.11,1.22,0.745,28.272,0.081,22.593,5.924,34.229,1887.136,208.825,1467.514,1124.853,64.462,92.942,76.81,4410.767,4.198,168.361
