t_saat,AN_SO2,AN_SF,AN_SA,AN_SNH4,AN_SNO3,AN_SPO4,AN_SALK,AN_SN2,AN_XI,AN_XS,AN_XH,AN_XPAO,AN_XPP,AN_XPHA,AN_XAUT,AN_XTSS,AN_XMeOH,AN_XMeP,AX_SO2,AX_SF,AX_SA,AX_SNH4,AX_SNO3,AX_SPO4,AX_SALK,AX_SN2,AX_XI,AX_XS,AX_XH,AX_XPAO,AX_XPP,AX_XPHA,AX_XAUT,AX_XTSS,AX_XMeOH,AX_XMeP,AE_SO2,AE_SF,AE_SA,AE_SNH4,AE_SNO3,AE_SPO4,AE_SALK,AE_SN2,AE_XI,AE_XS,AE_XH,AE_XPAO,AE_XPP,AE_XPHA,AE_XAUT,AE_XTSS,AE_XMeOH,AE_XMeP
6797,0.0,9.706,56.025,47.219,0.003,39.163,6.505,24.461,1835.027,359.583,1369.196,1096.251,19.167,194.791,79.662,4296.127,3.188,177.598,0.0,2.094,18.625,41.824,0.001,43.206,6.41,27.773,1827.845,272.379,1376.054,1101.181,22.278,189.115,79.991,4241.971,2.597,177.273,0.075,1.94,2.335,38.623,0.042,36.945,6.364,29.335,1823.171,237.539,1384.682,1104.472,30.771,172.896,80.102,4240.174,2.738,176.443
6798,0.0,7.404,66.669,48.502,0.002,42.158,6.437,23.681,1836.241,381.389,1357.31,1087.45,8.04,229.128,78.92,4279.077,2.756,178.339,0.0,1.941,25.768,45.035,0.001,49.385,6.361,26.594,1830.314,302.462,1364.472,1092.344,10.105,226.183,79.243,4230.654,2.171,178.1,0.068,2.141,3.187,42.386,0.034,44.59,6.324,28.05,1825.366,267.831,1375.171,1095.726,17.908,212.307,79.342,4229.927,2.24,177.345
6799,0.0,8.219,55.491,44.666,0.003,33.787,6.499,23.25,1834.74,379.94,1367.059,1088.882,15.4,234.647,78.88,4313.698,3.534,177.284,0.0,2.658,11.759,41.426,0.135,32.922,6.362,27.942,1830.889,306.912,1384.195,1096.193,21.172,226.401,79.309,4291.332,3.134,176.893,2.477,1.604,0.564,37.403,3.611,19.283,6.112,28.113,1827.344,268.274,1397.911,1104.663,36.928,200.29,79.857,4314.593,3.712,175.526
6800,0.0,7.21,36.033,40.488,0.004,24.845,6.636,23.517,1832.421,373.993,1385.226,1094.98,27.821,234.888,79.121,4369.344,5.554,174.79,0.0,2.408,4.684,36.986,0.205,16.475,6.478,28.71,1830.671,310.51,1402.378,1102.747,36.509,219.922,79.551,4361.172,5.94,173.261,2.605,1.384,0.282,33.375,3.739,2.506,6.167,28.968,1828.102,276.185,1413.913,1110.525,51.117,194.46,80.073,4382.02,7.67,170.292
6801,0.0,4.831,28.045,34.88,0.003,23.161,6.634,23.813,1830.394,361.749,1397.926,1100.179,32.316,237.638,79.311,4390.388,7.68,171.964,0.0,1.969,2.68,32.787,0.226,11.17,6.419,29.436,1829.485,302.34,1415.813,1108.697,43.611,214.811,79.753,4390.237,10.03,167.75,3.067,1.317,0.163,28.977,4.398,0.161,5.936,29.586,1826.872,267.447,1429.32,1117.375,55.029,185.838,80.351,4399.951,13.935,161.688
6802,0.0,4.724,26.453,29.071,0.003,22.067,6.691,24.162,1828.88,352.307,1411.442,1106.504,34.473,231.423,79.553,4402.898,9.238,169.82,0.0,1.918,2.324,27.229,0.306,9.586,6.346,30.14,1827.89,290.151,1429.701,1115.445,46.452,206.383,79.999,4401.891,12.514,164.346,3.055,1.288,0.16,23.98,4.448,0.163,5.81,30.328,1825.466,256.149,1442.082,1123.539,56.407,179.283,80.563,4407.067,16.953,157.572
6803,0.0,3.836,19.363,26.307,0.003,20.083,6.756,24.454,1825.044,329.073,1424.635,1112.754,36.685,223.385,79.76,4402.12,10.481,168.094,0.0,1.756,1.835,22.924,0.308,8.433,6.364,30.416,1825.745,278.759,1442.006,1121.568,48.448,198.586,80.198,4409.723,14.13,162.183,3.137,1.261,0.137,19.299,4.254,0.131,5.815,30.737,1823.803,247.921,1454.274,1129.429,57.453,172.888,80.744,4415.058,18.692,155.264
6804,0.001,2.49,9.469,23.53,0.004,19.033,6.745,24.613,1821.22,291.284,1434.778,1118.175,37.969,214.084,79.921,4383.372,11.171,167.146,0.0,1.464,1.088,19.791,0.347,6.779,6.34,30.686,1822.601,254.05,1451.872,1127.482,50.673,186.941,80.363,4402.755,15.758,159.925,3.374,1.214,0.095,15.685,4.49,0.084,5.747,30.986,1820.835,227.353,1465.127,1135.543,58.207,161.816,80.933,4407.877,20.617,152.58
6805,0.001,1.818,4.714,20.296,0.004,17.51,6.646,24.756,1818.489,248.222,1441.737,1122.927,39.654,199.662,80.045,4356.208,11.78,166.277,0.0,1.273,0.78,16.584,0.36,5.31,6.248,31.16,1819.82,221.331,1459.494,1133.021,52.78,171.546,80.497,4384.877,17.627,157.27,3.703,1.18,0.072,12.154,4.972,0.054,5.588,31.347,1817.662,196.999,1474.121,1141.586,59.003,146.014,81.111,4388.471,23.012,149.14
6806,0.0,2.222,6.307,14.983,0.004,16.537,6.506,24.941,1815.52,222.78,1448.669,1128.246,41.383,182.055,80.175,4340.219,13.386,163.825,0.0,1.185,0.715,12.691,0.449,4.309,6.118,31.442,1816.821,190.591,1466.06,1138.514,54.5,153.732,80.623,4364.396,19.868,154.018,3.837,1.094,0.069,8.982,4.84,0.052,5.487,31.701,1814.826,168.229,1478.936,1146.347,59.648,130.714,81.186,4365.508,24.953,146.35
6807,0.0,1.753,5.325,13.264,0.003,18.15,6.4,25.071,1813.02,204.876,1451.345,1132.199,39.804,173.043,80.216,4320.599,12.537,164.863,0.0,1.122,0.739,9.378,0.322,4.804,6.021,31.756,1814.271,170.353,1468.967,1142.745,54.433,141.01,80.664,4345.529,20.477,153.021,4.197,1.032,0.058,5.106,5.06,0.043,5.34,31.942,1811.763,144.772,1482.989,1151.579,60.366,113.891,81.267,4345.305,26.905,143.43
6808,0.0,1.426,3.744,13.284,0.002,20.605,6.265,25.202,1811.315,180.823,1449.411,1134.502,37.334,166.496,80.164,4290.284,10.492,167.534,0.0,1.045,0.738,7.801,0.241,5.417,5.894,32.372,1812.367,149.393,1468.644,1146.091,53.944,129.752,80.623,4322.659,20.143,153.285,4.751,0.967,0.046,2.174,5.676,0.036,5.122,32.369,1808.712,120.95,1485.815,1157.007,61.007,95.337,81.276,4322.369,28.955,140.224
6809,0.0,1.495,4.26,14.451,0.002,24.689,6.178,25.355,1810.119,167.062,1444.205,1135.556,33.001,164.972,79.979,4260.955,8.267,170.46,0.0,0.995,0.86,7.128,0.155,7.053,5.787,32.905,1810.901,131.173,1464.912,1148.07,52.196,121.566,80.435,4295.898,18.743,154.993,5.477,0.892,0.038,0.713,5.678,0.035,4.994,32.845,1805.722,98.809,1485.842,1161.703,61.649,76.76,81.003,4297.195,31.015,136.906
6810,0.001,1.532,4.898,15.805,0.003,23.846,6.05,25.563,1807.175,155.928,1444.062,1140.351,34.32,146.792,79.746,4246.734,9.752,167.981,0.0,0.897,0.614,7.206,0.318,7.124,5.719,32.694,1807.866,117.448,1462.736,1152.46,52.175,106.037,80.171,4275.456,18.472,155.022,4.95,0.726,0.041,1.283,4.661,0.063,5.079,33.074,1804.091,90.709,1477.778,1163.769,61.321,69.001,80.62,4279.103,28.867,139.719
6811,0.0,1.642,5.212,16.735,0.003,22.213,6.051,25.652,1804.316,150.933,1441.276,1144.992,36.333,129.555,79.548,4238.129,10.093,167.276,0.0,0.88,0.645,7.778,0.261,6.307,5.672,32.534,1805.23,111.13,1457.912,1156.379,53.347,91.347,79.969,4262.356,18.723,154.41,5.012,0.718,0.037,1.579,4.625,0.05,5.028,32.94,1801.873,85.832,1470.654,1166.687,61.311,58.36,80.472,4263.735,27.637,141.239
6812,0.0,1.636,5.663,20.667,0.002,24.394,6.065,25.664,1802.829,153.249,1434.598,1147.427,34.232,123.694,79.361,4224.768,9.016,168.66,0.0,0.865,0.644,8.821,0.25,6.72,5.645,32.699,1803.239,107.913,1451.537,1159.09,53.083,81.122,79.792,4248.016,18.205,154.938,5.14,0.683,0.031,1.588,5.072,0.05,4.914,32.958,1799.294,80.253,1464.743,1169.883,61.672,45.043,80.348,4247.781,28.073,140.343
6813,0.0,1.723,6.318,24.254,0.002,27.401,6.011,25.702,1802.082,155.243,1426.985,1149.117,31.266,120.501,79.2,4209.067,7.882,170.128,0.0,0.852,0.618,10.551,0.267,7.227,5.593,33.097,1801.64,105.977,1444.889,1161.411,52.648,72.146,79.646,4234.632,17.47,155.756,5.166,0.644,0.026,1.91,5.816,0.052,4.763,33.164,1796.925,76.087,1458.559,1172.481,62.019,32.934,80.289,4232.975,28.523,139.416
6814,0.0,1.992,8.184,26.311,0.002,30.03,5.92,25.801,1802.154,161.583,1419.793,1150.744,28.837,116.635,79.11,4198.722,7.308,170.805,0.0,0.84,0.564,11.742,0.354,7.36,5.518,33.675,1800.264,105.277,1438.796,1163.704,52.665,63.156,79.577,4224.199,17.084,156.088,5.09,0.611,0.023,2.482,6.592,0.062,4.606,33.555,1795.05,74.216,1451.824,1173.896,62.236,24.07,80.3,4220.56,28.417,139.313
6815,0.0,2.157,11.303,29.244,0.002,32.685,5.91,25.976,1803.542,175.739,1413.079,1151.959,26.356,114.631,79.096,4196.326,6.726,171.508,0.0,0.86,0.577,13.037,0.407,7.584,5.447,34.401,1799.594,108.513,1433.212,1165.356,52.619,56.302,79.583,4218.291,16.711,156.422,5.045,0.598,0.021,3.119,7.346,0.071,4.447,34.109,1793.699,74.61,1445.64,1174.364,62.44,17.811,80.387,4211.573,28.144,139.477
6816,0.0,2.546,14.271,31.238,0.002,32.736,5.926,26.254,1803.288,182.319,1408.841,1153.555,27.05,106.841,79.207,4196.062,7.188,170.749,0.0,0.892,0.574,14.702,0.64,7.78,5.404,34.978,1799.11,114.561,1429.227,1166.677,52.716,50.781,79.706,4217.118,16.466,156.61,4.74,0.608,0.025,4.839,7.514,0.101,4.402,34.776,1793.5,80.407,1439.842,1173.943,62.398,16.465,80.502,4209.821,26.689,141.419
6817,0.0,2.55,15.602,31.322,0.002,34.135,5.923,26.556,1804.026,191.882,1404.32,1154.029,26.163,105.693,79.343,4196.839,6.438,171.624,0.0,0.92,0.608,15.945,0.514,7.779,5.397,35.767,1798.974,119.308,1425.635,1167.189,53.106,47.382,79.85,4217.257,15.932,157.245,4.788,0.628,0.021,5.941,8.064,0.091,4.306,35.434,1793.042,83.568,1436.85,1173.988,62.726,13.254,80.737,4208.592,26.233,141.928
6818,0.0,4.179,23.019,30.761,0.002,32.85,5.865,26.92,1805.555,206.056,1403.008,1154.912,28.544,98.021,79.603,4211.164,7.41,170.266,0.0,1.056,0.788,16.423,0.821,8.499,5.344,36.185,1799.34,128.282,1424.273,1167.322,52.911,45.869,80.114,4221.877,15.596,157.603,4.435,0.657,0.035,7.593,7.719,0.153,4.357,36.121,1793.731,91.992,1433.672,1173.17,62.827,14.931,80.909,4213.953,24.566,144.231
6819,0.0,4.994,30.295,32.779,0.003,29.03,5.891,27.258,1807.06,224.253,1405.321,1156.806,33.213,88.548,79.908,4239.078,8.363,168.992,0.0,1.294,1.256,18.311,0.626,9.218,5.396,36.182,1800.686,144.919,1425.656,1167.617,52.817,46.974,80.39,4237.892,14.849,158.76,4.094,0.747,0.059,10.269,6.513,0.193,4.564,36.447,1795.685,108.494,1433.772,1173.535,63.005,18.637,81.074,4232.305,22.162,147.778
6820,0.0,6.589,37.233,31.706,0.003,25.884,6.039,27.352,1810.013,250.147,1410.22,1158.898,37.53,82.672,80.195,4277.416,9.321,167.768,0.0,1.642,2.128,20.591,0.436,10.082,5.527,35.672,1803.131,168.242,1429.458,1168.279,52.631,50.832,80.655,4263.648,14.137,159.93,3.714,0.872,0.106,13.741,5.354,0.272,4.823,36.221,1798.482,130.927,1437.305,1174.367,63.276,24.081,81.255,4260.553,20.093,150.938
6821,0.0,6.336,37.216,31.823,0.003,25.082,6.165,27.166,1812.154,270.26,1416.623,1160.7,39.483,84.708,80.436,4309.611,9.34,168.122,0.0,1.764,2.565,21.566,0.318,10.995,5.701,34.975,1806.107,191.814,1435.239,1169.431,52.607,57.103,80.888,4294.353,13.279,161.446,3.512,0.967,0.126,15.369,4.839,0.281,5.058,35.621,1801.682,154.005,1444.275,1176.042,63.998,29.637,81.477,4294.697,18.879,152.943
6822,0.0,7.408,35.577,29.816,0.003,23.516,6.286,26.846,1813.948,287.781,1425.241,1163.057,42.085,85.9,80.681,4343.519,9.788,167.878,0.0,1.946,2.838,22.134,0.31,10.693,5.85,34.21,1808.492,211.415,1443.079,1171.503,53.973,61.055,81.125,4327.18,13.201,161.946,3.301,1.053,0.153,16.797,4.408,0.317,5.277,34.9,1804.574,174.844,1452.187,1177.996,64.872,35.343,81.672,4328.533,18.062,154.497
6823,0.0,7.913,35.109,29.539,0.004,21.624,6.463,26.414,1815.956,306.414,1435.507,1165.64,44.867,87.806,80.895,4381.034,10.492,167.324,0.0,2.113,3.317,21.871,0.267,10.462,6.037,33.249,1811.069,232.912,1452.531,1173.681,55.267,66.237,81.33,4363.556,13.407,162.122,3.127,1.144,0.186,17.003,3.949,0.335,5.52,33.976,1807.507,197.264,1461.837,1180.11,65.866,41.759,81.839,4365.974,17.734,155.452
6824,0.0,6.249,28.992,30.433,0.004,20.762,6.502,25.943,1815.146,307.307,1445.845,1168.083,46.349,92.296,81.072,4400.469,10.823,167.222,0.0,1.96,2.732,22.71,0.27,9.849,6.174,32.387,1812.435,245.696,1462.474,1176.123,56.762,70.568,81.506,4393.203,13.764,162.067,3.094,1.16,0.162,17.682,3.842,0.268,5.692,33.066,1809.537,213.169,1472.47,1182.675,66.877,46.531,82.014,4397.954,18.005,155.544
6825,0.0,5.069,23.029,28.725,0.004,20.933,6.514,25.569,1814.137,305.055,1455.374,1170.639,46.951,95.553,81.241,4413.237,10.881,167.45,0.0,1.763,1.992,22.436,0.304,9.016,6.203,31.86,1812.217,246.599,1471.941,1179.003,58.456,71.122,81.679,4410.902,14.344,161.599,3.17,1.133,0.122,17.712,4.025,0.196,5.709,32.429,1809.642,215.468,1482.587,1185.713,67.853,47.078,82.206,4415.286,18.784,154.802
6826,0.001,3.763,16.139,26.88,0.004,20.869,6.716,25.349,1811.857,294.019,1464.095,1173.353,47.291,96.031,81.414,4415.27,10.849,167.671,0.0,1.549,1.363,20.999,0.357,8.149,6.261,31.65,1811.267,241.261,1480.784,1182.144,60.056,68.614,81.858,4420.802,14.932,161.019,3.284,1.097,0.087,16.371,4.313,0.149,5.691,32.122,1808.935,211.094,1492.131,1188.975,68.767,44.512,82.41,4424.489,19.673,153.805
6827,0.0,3.092,10.821,26.299,0.003,21.271,6.683,25.267,1808.725,272.276,1470.855,1175.739,47.117,94.246,81.577,4403.336,10.555,167.94,0.0,1.364,0.953,19.705,0.393,7.217,6.291,31.783,1809.224,226.115,1488.301,1185.183,61.539,62.992,82.032,4418.708,15.732,159.941,3.501,1.054,0.059,14.559,4.831,0.106,5.653,32.112,1807.019,197.112,1500.932,1192.281,69.536,38.086,82.638,4421.809,21.046,151.947
6828,0.001,2.76,8.421,22.533,0.004,19.582,6.658,25.294,1805.255,244.784,1478.229,1178.508,49.326,84.498,81.779,4390.203,11.525,166.463,0.0,1.232,0.735,17.689,0.533,6.088,6.234,31.845,1806.411,205.911,1495.394,1188.098,63.319,54.394,82.235,4410.677,16.883,158.24,3.558,0.997,0.052,13.179,4.85,0.107,5.616,32.214,1804.639,181.011,1506.907,1194.447,70.128,32.438,82.809,4413.596,21.843,150.793
6829,0.001,2.537,7.273,22.185,0.004,17.257,6.579,25.267,1801.926,227.869,1484.407,1180.592,52.134,73.324,81.953,4384.277,13.019,164.266,0.0,1.154,0.661,15.8,0.554,5.09,6.217,31.61,1803.296,188.875,1500.569,1189.839,65.004,45.74,82.4,4401.533,18.395,156.077,3.685,0.953,0.048,11.336,4.622,0.099,5.634,32.037,1801.763,165.748,1511.077,1195.521,70.779,26.466,82.942,4402.916,22.891,149.309
6830,0.0,1.968,5.393,20.427,0.004,17.504,6.419,25.197,1799.296,209.284,1486.745,1180.733,52.183,68.472,82.071,4367.967,13.004,164.298,0.0,1.056,0.562,14.912,0.503,4.69,6.111,31.692,1800.613,173.433,1503.56,1190.245,65.962,38.854,82.526,4389.545,19.537,154.407,3.976,0.902,0.035,9.984,5.088,0.082,5.484,31.953,1798.674,149.507,1515.137,1195.838,71.522,18.831,83.136,4389.49,24.723,146.617
6831,0.0,2.112,5.336,18.461,0.004,17.093,6.358,25.216,1796.562,191.009,1488.896,1180.023,53.239,61.186,82.235,4352.266,13.604,163.272,0.0,0.962,0.458,12.757,0.704,4.205,5.981,31.805,1797.826,155.985,1505.852,1189.591,67.07,31.708,82.697,4374.757,20.591,152.82,4.091,0.824,0.03,8.174,5.329,0.099,5.339,32.07,1795.932,134.022,1516.509,1194.259,72.116,13.85,83.297,4374.174,25.812,144.994
6832,0.0,1.481,3.496,17.34,0.003,19.301,6.329,25.276,1794.825,175.062,1485.928,1176.805,50.689,64.271,82.303,4327.861,11.386,166.24,0.0,0.912,0.473,11.38,0.41,4.107,5.917,32.599,1795.964,140.787,1505.162,1187.187,67.671,28.146,82.784,4358.634,21.216,151.768,4.662,0.75,0.017,5.461,6.656,0.084,5.054,32.396,1792.812,114.842,1518.905,1191.438,73.07,7.348,83.582,4355.212,28.276,141.239
6833,0.0,1.236,2.607,17.937,0.003,21.532,6.201,25.45,1793.585,152.131,1480.478,1171.486,48.335,67.671,82.369,4294.949,9.721,168.316,0.0,0.791,0.343,9.772,0.575,3.868,5.766,33.764,1794.413,122.555,1502.894,1183.022,68.236,26.118,82.895,4338.279,21.634,150.914,5.095,0.641,0.012,2.711,8.286,0.118,4.718,33.164,1790.041,95.552,1518.626,1185.579,73.9,4.674,83.833,4333.046,30.747,137.37
6834,0.0,1.53,4.061,19.183,0.003,20.695,5.989,25.801,1791.243,140.51,1478.902,1166.303,49.739,63.583,82.515,4279.672,11.228,165.874,0.0,0.685,0.253,9.187,1.048,3.278,5.59,34.176,1791.853,106.608,1500.207,1177.659,69.471,22.77,83.033,4318.319,23.081,148.533,5.129,0.588,0.012,2.467,7.711,0.124,4.689,33.982,1788.202,84.574,1512.542,1179.516,74.3,5.138,83.782,4313.631,31.083,136.638
6835,0.0,1.556,4.112,20.865,0.003,21.571,5.908,26.128,1789.838,143.624,1474.934,1160.98,49.038,65.666,82.581,4271.595,10.916,166.145,0.0,0.681,0.271,9.703,0.843,3.255,5.499,34.623,1789.863,101.728,1495.229,1172.222,69.87,22.215,83.079,4304.343,23.597,147.566,5.239,0.555,0.011,2.539,7.536,0.123,4.597,34.454,1786.07,77.885,1506.167,1173.851,74.724,4.526,83.829,4296.734,31.637,135.596
6836,0.0,1.774,5.808,21.903,0.003,22.576,5.747,26.395,1789.479,149.968,1469.94,1155.511,48.662,67.291,82.664,4266.207,11.066,165.699,0.0,0.69,0.288,10.442,1.019,3.813,5.384,34.815,1788.26,101.41,1489.327,1166.431,69.552,23.517,83.162,4292.142,23.176,147.924,5.076,0.544,0.013,3.139,7.407,0.14,4.518,34.849,1784.382,76.407,1499.154,1168.222,74.949,5.297,83.891,4284.109,31.396,135.716
6837,0.0,1.597,5.29,21.963,0.002,24.995,5.733,26.59,1789.4,154.343,1463.282,1150.149,46.537,73.323,82.735,4255.895,9.587,167.645,0.0,0.705,0.302,10.83,0.783,4.019,5.306,35.397,1787.447,103.156,1483.331,1161.531,69.58,24.867,83.239,4284.123,22.391,148.824,5.167,0.545,0.012,3.15,7.846,0.127,4.351,35.206,1782.83,75.742,1493.513,1163.338,75.284,4.901,84.05,4273.745,31.306,135.59
6838,0.0,1.559,4.92,23.659,0.002,28.024,5.745,26.786,1789.325,154.886,1455.177,1144.404,43.795,80.466,82.78,4239.797,8.111,169.666,0.0,0.706,0.307,10.939,0.696,4.365,5.252,36.213,1786.807,101.998,1476.847,1156.549,69.5,26.491,83.305,4273.324,21.695,149.615,5.348,0.528,0.01,2.477,8.628,0.136,4.155,35.787,1781.233,72.578,1488.335,1157.95,75.788,4.364,84.205,4261.557,31.906,134.439
6839,0.0,2.257,9.016,24.775,0.002,29.899,5.758,27.064,1790.794,166.196,1449.467,1139.265,42.574,84.54,82.889,4238.099,8.287,169.372,0.0,0.732,0.341,11.499,0.971,5.151,5.185,36.62,1786.158,103.525,1470.985,1151.399,68.98,28.951,83.418,4264.126,20.874,150.592,5.143,0.533,0.014,2.983,8.499,0.149,4.117,36.417,1780.522,73.424,1481.529,1153.221,75.987,5.777,84.255,4252.996,31.013,135.514
6840,0.0,2.307,10.326,26.195,0.002,33.3,5.832,27.347,1792.784,177.159,1443.703,1134.939,39.489,93.561,82.991,4234.728,7.12,170.996,0.0,0.786,0.402,12.122,0.727,6.002,5.22,37.29,1786.742,109.466,1465.807,1147.41,68.204,32.627,83.518,4261.094,19.312,152.691,5.086,0.552,0.014,3.207,8.658,0.134,4.073,36.975,1780.31,76.006,1476.365,1149.923,76.185,6.252,84.402,4248.475,30.007,136.781
6841,0.0,2.729,13.695,29.234,0.002,34.202,5.925,27.982,1794.414,191.108,1438.002,1131.217,39.159,96.58,82.88,4238.493,7.159,170.872,0.0,0.992,1.031,14.872,0.17,10.446,5.333,37.248,1787.338,119.168,1456.679,1141.581,63.575,43.478,83.339,4247.836,16.423,156.661,0.216,0.571,0.063,7.565,3.321,0.336,4.719,39.439,1780.919,87.098,1466.804,1145.962,75.922,11.585,83.73,4247.688,27.707,139.942
6842,0.0,4.365,23.367,35.324,0.003,30.085,6.206,28.666,1796.451,216.601,1432.046,1128.505,43.773,92.908,82.45,4263.364,8.004,169.74,0.0,1.186,3.792,21.416,0.007,17.426,5.67,35.502,1788.971,144.398,1441.999,1134.991,56.126,65.244,82.829,4239.321,11.785,163.241,0.133,0.921,0.415,14.9,0.205,3.55,5.387,38.802,1783.627,113.052,1451.378,1140.498,71.308,33.953,83.034,4251.858,19.372,151.862
6843,0.0,5.066,30.391,39.669,0.003,30.51,6.566,27.752,1799.941,254.284,1418.639,1122.586,40.596,111.637,81.794,4278.361,5.687,173.182,0.0,1.396,6.277,29.513,0.003,24.12,6.124,33.03,1792.205,179.336,1425.853,1127.985,47.9,95.84,82.142,4240.731,6.42,171.049,0.106,1.226,0.777,24.312,0.095,12.307,5.911,35.471,1787.197,148.425,1433.471,1132.252,60.2,71.486,82.29,4248.151,8.747,167.139
6844,0.0,6.58,35.734,41.768,0.003,34.018,6.665,26.394,1803.27,284.209,1403.451,1115.076,32.146,142.717,81.068,4274.421,4.027,175.689,0.0,1.631,8.754,35.084,0.002,31.734,6.423,30.786,1795.851,213.354,1410.362,1120.267,37.708,131.149,81.407,4236.973,3.863,174.889,0.094,1.466,1.104,31.356,0.071,21.639,6.285,32.823,1790.943,182.918,1418.121,1124.188,48.774,109.494,81.539,4242.937,4.627,173.215
6845,0.0,4.712,36.604,43.248,0.002,38.626,6.712,25.321,1805.193,301.911,1388.884,1107.248,21.667,177.728,80.347,4256.074,3.246,177.045,0.0,1.568,9.722,38.824,0.001,39.21,6.545,29.135,1798.625,235.713,1395.844,1112.393,26.597,167.818,80.682,4221.736,2.874,176.483,0.09,1.576,1.208,35.821,0.065,29.254,6.45,30.995,1793.644,206.287,1404.725,1116.518,38.27,145.353,80.808,4231.151,3.322,175.212
6846,0.0,7.844,43.675,42.057,0.003,39.096,6.652,24.441,1807.981,323.853,1375.881,1099.58,14.448,205.05,79.621,4248.637,3.076,177.414,0.0,1.887,14.139,40.648,0.001,42.968,6.578,27.784,1800.979,256.224,1382.84,1104.65,17.953,198.669,79.951,4210.469,2.55,177.128,0.08,1.811,1.886,38.811,0.049,36.263,6.527,29.391,1796.296,227.529,1391.388,1108.292,27.056,181.624,80.068,4215.011,2.726,176.277
6847,0.0,5.655,43.83,39.823,0.003,33.51,6.559,23.795,1809.41,324.948,1378.718,1100.647,20.087,214.285,79.573,4277.529,3.692,176.574,0.0,2.099,5.571,36.617,0.158,28.468,6.538,28.844,1803.681,260.881,1395.357,1108.352,28.365,200.28,80.011,4264.957,3.61,175.791,2.736,1.249,0.262,32.538,4.082,11.865,6.266,29.008,1799.221,224.627,1408.022,1117.601,46.623,169.221,80.627,4294.027,4.71,173.682
6848,0.0,7.343,32.077,36.308,0.004,24.373,6.626,23.98,1810.309,319.94,1392.065,1107.544,34.154,208.828,79.872,4334.202,6.347,173.02,0.0,2.168,3.219,32.454,0.284,12.756,6.526,29.658,1805.423,258.575,1409.541,1115.954,45.01,188.681,80.314,4329.767,7.591,170.359,2.877,1.241,0.208,28.695,4.116,0.382,6.165,29.878,1801.809,226.532,1419.842,1123.648,57.716,163.035,80.849,4343.79,10.173,166.213
6849,0.0,4.588,25.12,31.272,0.003,21.861,6.694,24.223,1811.542,318.995,1403.59,1113.246,38.164,207.055,80.075,4361.274,8.629,170.021,0.0,1.826,2.273,28.507,0.271,9.944,6.444,29.991,1807.301,258.765,1420.614,1121.795,49.6,183.471,80.514,4357.159,11.278,165.411,3.125,1.214,0.149,24.818,4.237,0.161,5.967,30.255,1803.692,225.897,1432.117,1129.775,59.789,156.864,81.074,4362.692,15.122,159.471
6850,0.0,2.996,15.01,26.251,0.003,21.706,6.773,24.421,1810.026,298.372,1412.752,1118.588,38.632,203.156,80.266,4356.731,9.441,168.871,0.0,1.538,1.327,23.878,0.348,8.273,6.399,30.509,1807.626,247.343,1430.298,1127.956,52.164,174.335,80.716,4365.275,13.444,162.441,3.312,1.169,0.101,20.166,4.688,0.107,5.808,30.711,1804.322,216.03,1442.956,1136.245,61.054,147.247,81.313,4368.699,18.2,155.219
6851,0.0,2.688,9.069,22.534,0.004,19.315,6.694,24.639,1806.369,265.579,1422.052,1124.624,41.593,188.624,80.466,4343.606,10.933,166.765,0.0,1.363,0.913,19.513,0.442,6.325,6.337,30.826,1806.057,226.27,1438.984,1134.306,54.944,160.152,80.914,4361.595,15.633,159.374,3.433,1.134,0.083,15.866,4.646,0.085,5.747,31.101,1803.629,200.32,1451.012,1141.998,61.913,136.227,81.477,4364.346,20.234,152.396
6852,0.0,3.46,12.099,20.492,0.003,19.649,6.592,24.788,1807.196,259.928,1428.673,1129.79,41.751,178.682,80.603,4345.02,11.503,165.949,0.0,1.379,1.051,16.351,0.365,6.124,6.242,31.123,1804.913,209.401,1445.79,1139.611,55.852,148.047,81.051,4354.145,17.209,157.166,3.631,1.102,0.08,12.141,4.768,0.07,5.627,31.354,1801.966,181.037,1458.194,1147.686,62.77,122.469,81.635,4353.98,22.412,149.324
6853,0.0,2.412,8.269,17.584,0.004,18.773,6.591,24.925,1804.401,235.224,1435.606,1135.543,43.045,165.115,80.759,4331.598,12.222,164.837,0.0,1.25,0.82,13.423,0.467,5.87,6.184,31.205,1804.04,196.534,1452.112,1145.283,56.524,135.99,81.203,4349.437,17.774,156.327,3.602,1.041,0.074,9.394,4.545,0.081,5.592,31.562,1801.497,171.043,1463.258,1152.778,63.189,112.347,81.742,4350.45,22.898,148.64
6854,0.0,2.148,5.917,14.873,0.003,18.591,6.517,24.98,1801.707,211.246,1438.363,1139.583,43.588,153.649,80.818,4312.599,11.955,165.062,0.0,1.157,0.753,10.804,0.331,5.184,6.135,31.435,1801.88,175.989,1455.159,1149.771,57.822,122.713,81.264,4334.941,18.86,154.711,4.048,1.031,0.056,6.322,4.893,0.049,5.475,31.655,1799.255,151.137,1468.273,1158.199,63.939,96.837,81.861,4335.605,24.679,146.007
