t_saat,KOI_giris,NH4_giris,PO4_giris,DO,KOI_cikis,NH4_cikis,PO4_cikis,SO2,SF,SA,SNH4,SNO3,SPO4,SALK,SN2,XI,XS,XH,XPAO,XPP,XPHA,XAUT,XTSS,XMeOH,XMeP
7364,285.154,34.036,5.534,5.637,97.568,1.26,0.137,5.637,0.556,0.012,1.26,7.405,0.137,4.597,34.639,1796.674,76.578,1511.589,1172.664,73.425,4.43,84.647,4303.936,31.135,136.031
7365,369.621,27.416,7.106,5.329,106.474,1.714,0.164,5.329,0.534,0.014,1.714,7.497,0.164,4.545,35.164,1796.135,73.967,1504.022,1167.318,73.47,6.446,84.541,4291.301,30.198,137.056
7366,465.456,35.758,7.562,5.73,114.153,1.174,0.127,5.73,0.53,0.011,1.174,8.124,0.127,4.403,35.681,1795.271,70.342,1497.826,1163.364,73.878,4.968,84.551,4278.82,30.439,136.398
7367,415.009,47.493,7.113,5.249,108.588,1.807,0.179,5.249,0.527,0.016,1.807,7.729,0.179,4.438,36.248,1795.632,72.133,1489.423,1159.039,73.814,8.029,84.404,4270.899,28.861,138.399
7368,406.048,41.93,8.255,4.697,108.323,3.657,0.166,4.697,0.577,0.023,3.657,7.059,0.166,4.567,36.498,1797.588,81.274,1481.786,1157.71,73.519,11.46,84.439,4273.626,25.56,143.035
7369,422.58,46.275,8.433,0.181,115.148,9.225,0.484,0.181,0.649,0.117,9.225,1.415,0.484,5.252,38.556,1799.07,95.972,1471.386,1154.39,73.388,17.827,83.716,4277.069,23.472,146.031
7370,620.018,50.806,8.357,0.131,127.406,14.699,3.423,0.131,0.914,0.403,14.699,0.171,3.423,5.612,37.427,1800.722,112.276,1455.182,1148.344,69.808,37.691,83.079,4272.577,17.942,153.846
7371,499.078,39.069,7.254,0.106,124.987,21.473,12.198,0.106,1.198,0.776,21.473,0.096,12.198,5.961,34.918,1805.339,142.442,1437.404,1140.59,59.201,74.009,82.375,4266.525,8.79,166.941
7372,509.936,46.912,6.709,0.096,127.232,26.859,21.63,0.096,1.402,1.016,26.859,0.075,21.63,6.218,32.481,1810.2,173.678,1421.813,1132.578,47.688,112.374,81.63,4259.585,4.567,173.233
7373,447.029,40.837,6.057,0.089,116.365,31.362,29.462,0.089,1.579,1.305,31.362,0.062,29.462,6.378,30.56,1814.43,199.85,1407.548,1124.547,36.71,149.081,80.885,4248.988,3.315,175.257
7374,520.212,36.054,6.348,0.078,123.11,34.582,36.323,0.078,1.836,2.086,34.582,0.045,36.323,6.5,28.783,1818.588,225.655,1394.165,1115.735,24.909,186.57,80.113,4235.696,2.738,176.366
7375,399.204,35.426,6.092,2.533,107.44,29.323,13.155,2.533,1.425,0.418,29.323,3.195,13.155,6.42,28.284,1824.467,238.021,1410.992,1123.237,41.89,178.983,80.522,4321.649,4.649,174.164
7376,371.221,30.135,5.676,2.854,109.601,25.364,0.309,2.854,1.293,0.218,25.364,3.563,0.309,6.403,28.703,1828.502,244.778,1424.776,1129.066,53.867,172.337,80.726,4380.342,10.291,166.587
7377,364.677,33.06,5.374,3.011,106.724,21.831,0.171,3.011,1.275,0.173,21.831,3.745,0.171,6.24,29.068,1831.288,244.08,1436.683,1134.674,55.859,165.598,80.904,4398.403,15.491,159.569
7378,252.568,32.569,6.13,3.151,90.968,19.348,0.125,3.151,1.233,0.129,19.348,3.963,0.125,6.095,29.408,1833.089,236.698,1448.15,1140.424,57.379,157.396,81.085,4408.899,18.519,155.576
7379,253.749,22.205,4.412,3.32,91.942,16.936,0.094,3.32,1.189,0.103,16.936,4.25,0.094,5.939,29.783,1832.968,218.364,1458.003,1146.256,58.597,146.008,81.263,4405.762,20.609,152.812
7380,294.965,18.648,4.346,3.678,97.074,12.967,0.062,3.678,1.149,0.075,12.967,5.191,0.062,5.694,30.356,1831.958,192.914,1468.067,1152.935,59.521,130.557,81.509,4393.911,22.924,149.487
7381,219.43,17.902,3.032,3.752,87.628,9.36,0.064,3.752,1.058,0.064,9.36,5.592,0.064,5.525,31.183,1831.405,171.279,1474.38,1158.811,59.903,117.572,81.68,4381.365,23.746,148.194
7382,187.36,14.208,5.675,4.021,85.317,6.367,0.051,4.021,1.023,0.055,6.367,5.437,0.051,5.398,31.82,1830.392,151.722,1478.45,1164.028,60.313,103.819,81.769,4366.891,24.761,146.618
7383,185.528,13.923,3.433,4.535,84.669,3.255,0.038,4.535,0.984,0.044,3.255,5.894,0.038,5.19,32.358,1828.343,128.552,1481.983,1169.391,61.093,85.967,81.837,4346.661,27.03,143.16
7384,161.895,13.873,4.046,5.002,84.053,1.322,0.039,5.002,0.889,0.038,1.322,5.763,0.039,5.081,32.909,1826.306,108.579,1481.819,1173.587,61.64,69.85,81.681,4324.751,28.703,140.5
7385,296.257,17.814,5.285,5.666,93.239,0.54,0.037,5.666,0.845,0.033,0.54,5.095,0.037,5.06,33.27,1824.0,91.221,1479.346,1176.802,62.175,54.202,81.278,4301.56,30.46,137.655
7386,186.461,34.551,5.381,5.388,90.647,0.762,0.062,5.388,0.698,0.034,0.762,4.343,0.062,5.108,33.337,1822.754,82.862,1471.688,1178.245,62.081,45.258,80.827,4282.755,29.567,138.615
7387,272.835,27.782,6.75,5.102,92.646,1.384,0.065,5.102,0.654,0.032,1.384,4.4,0.065,5.076,33.097,1821.989,79.538,1462.366,1179.448,61.838,38.213,80.618,4267.812,27.495,141.318
7388,310.343,21.616,6.61,5.014,94.433,1.833,0.067,5.014,0.638,0.029,1.833,4.839,0.067,4.986,32.924,1821.252,78.47,1454.411,1180.668,62.064,29.705,80.529,4256.042,26.705,142.21
7389,399.429,36.405,6.541,5.138,105.573,1.699,0.071,5.138,0.633,0.026,1.699,5.26,0.071,4.904,32.965,1820.722,78.506,1448.181,1181.474,62.55,21.409,80.459,4247.021,26.814,141.802
7390,449.349,35.639,7.703,5.358,108.302,1.464,0.08,5.358,0.617,0.022,1.464,5.974,0.08,4.773,33.213,1820.179,77.24,1443.356,1181.221,63.116,14.227,80.41,4237.962,27.56,140.448
7391,435.931,46.408,8.131,5.553,111.52,1.248,0.103,5.553,0.584,0.018,1.248,6.827,0.103,4.619,33.627,1819.546,74.186,1438.611,1179.168,63.627,10.058,80.351,4227.542,28.264,139.11
7392,487.986,48.42,7.186,5.306,118.108,1.77,0.136,5.306,0.567,0.019,1.77,7.299,0.136,4.533,34.173,1819.783,74.147,1432.215,1176.326,63.79,10.421,80.3,4220.174,27.391,140.083
7393,517.653,50.468,8.404,4.864,120.714,3.249,0.152,4.864,0.594,0.026,3.249,7.336,0.152,4.521,34.796,1821.47,79.968,1425.81,1174.792,63.717,12.811,80.361,4220.737,25.181,143.118
7394,407.702,50.565,7.648,4.5,108.689,5.66,0.161,4.5,0.646,0.031,5.66,6.995,0.161,4.581,35.304,1824.15,90.293,1421.932,1174.441,63.816,15.166,80.504,4229.466,23.083,146.137
7395,447.14,48.517,7.631,4.21,109.069,8.966,0.172,4.21,0.708,0.042,8.966,6.305,0.172,4.736,35.437,1826.939,101.943,1420.087,1174.415,64.219,16.903,80.667,4241.865,21.628,148.354
7396,489.389,42.016,7.582,4.078,115.488,11.502,0.18,4.078,0.768,0.056,11.502,5.941,0.18,4.831,35.362,1829.72,112.917,1421.363,1174.725,64.924,17.583,80.896,4256.869,21.232,149.12
7397,474.036,45.797,6.923,3.758,109.97,13.651,0.258,3.758,0.848,0.088,13.651,5.236,0.258,5.018,35.144,1833.72,128.161,1424.248,1175.094,65.403,22.019,81.092,4279.471,20.045,151.16
7398,414.979,47.511,6.494,3.632,109.979,15.915,0.23,3.632,0.913,0.095,15.915,4.804,0.23,5.188,34.588,1837.887,144.108,1429.508,1176.239,66.131,25.481,81.304,4305.524,19.49,152.299
7399,474.23,47.329,6.985,3.503,106.563,18.112,0.244,3.503,0.962,0.111,18.112,4.618,0.244,5.36,34.041,1841.462,154.554,1435.546,1177.669,66.867,28.422,81.522,4327.546,19.311,152.928
7400,395.397,33.917,4.856,3.322,103.227,19.896,0.27,3.322,1.025,0.13,19.896,4.196,0.27,5.519,33.411,1845.873,170.517,1442.759,1179.15,67.569,33.22,81.707,4356.595,18.879,153.989
7401,339.48,30.334,4.705,3.515,102.405,18.452,0.151,3.515,1.001,0.078,18.452,4.589,0.151,5.594,32.876,1848.384,174.524,1450.849,1181.575,68.412,32.313,81.955,4373.231,19.823,152.926
7402,243.155,29.402,5.431,3.542,96.991,16.441,0.139,3.542,0.968,0.058,16.441,4.685,0.139,5.666,32.636,1849.453,170.041,1456.566,1183.435,69.034,29.822,82.153,4378.06,20.521,152.106
7403,260.317,30.657,4.588,3.728,87.385,14.628,0.108,3.728,0.944,0.049,14.628,4.748,0.108,5.652,32.302,1848.913,159.746,1461.369,1184.586,69.994,24.096,82.339,4374.554,22.01,150.049
7404,97.549,19.147,5.033,3.961,84.075,12.667,0.09,3.961,0.89,0.031,12.667,5.153,0.09,5.533,32.188,1847.62,145.572,1465.292,1184.711,70.874,17.872,82.552,4365.191,23.651,147.699
7405,190.461,22.938,4.468,4.183,86.776,10.201,0.092,4.183,0.812,0.027,10.201,5.276,0.092,5.393,32.07,1845.157,126.178,1466.141,1182.37,71.899,11.485,82.709,4346.2,25.711,144.766
7406,184.059,15.506,3.325,4.377,83.122,7.932,0.113,4.377,0.74,0.023,7.932,5.53,0.113,5.242,31.926,1842.71,113.296,1465.707,1178.094,72.79,7.912,82.89,4330.547,27.594,142.068
7407,186.854,21.287,4.342,4.793,83.717,4.947,0.116,4.793,0.675,0.015,4.947,6.523,0.116,5.013,32.135,1840.07,100.005,1465.473,1172.681,73.597,5.007,83.144,4313.489,29.771,138.771
7408,104.322,25.776,4.866,5.076,82.256,2.959,0.134,5.076,0.613,0.012,2.959,7.133,0.134,4.843,32.671,1837.668,88.051,1462.88,1166.084,74.262,4.129,83.295,4295.282,31.359,136.257
7409,209.462,17.99,4.98,5.307,87.459,2.239,0.146,5.307,0.562,0.011,2.239,7.066,0.146,4.774,33.09,1835.27,77.979,1457.664,1158.992,74.918,3.445,83.319,4275.847,32.587,134.296
7410,175.226,24.736,4.91,5.647,85.059,1.448,0.16,5.647,0.527,0.009,1.448,7.096,0.16,4.688,33.475,1832.845,70.718,1451.771,1151.501,75.614,2.949,83.296,4257.619,34.004,132.029
7411,222.689,35.268,5.485,5.638,89.619,1.453,0.161,5.638,0.507,0.011,1.453,6.692,0.161,4.673,33.844,1830.739,66.572,1444.183,1144.323,76.042,3.501,83.163,4240.833,34.374,131.257
7412,339.885,37.804,5.765,5.56,103.143,1.797,0.153,5.56,0.5,0.011,1.797,6.806,0.153,4.591,34.069,1828.843,64.986,1436.204,1137.895,76.34,3.739,83.134,4226.165,34.184,131.277
7413,448.692,43.79,5.72,5.084,107.102,3.098,0.165,5.084,0.533,0.019,3.098,6.711,0.165,4.57,34.25,1828.36,70.685,1428.16,1132.664,76.207,5.862,83.157,4219.651,32.248,133.868
7414,397.81,46.735,6.049,5.313,107.277,2.955,0.12,5.313,0.555,0.012,2.955,8.002,0.12,4.353,34.604,1827.693,73.288,1424.582,1128.778,76.458,4.703,83.409,4214.573,32.001,133.962
7415,397.462,44.585,7.622,5.067,100.529,3.363,0.153,5.067,0.556,0.015,3.363,8.557,0.153,4.247,35.313,1827.537,74.936,1419.62,1124.467,76.403,6.631,83.53,4208.682,30.822,135.389
7416,482.989,58.646,7.047,4.926,119.187,4.497,0.128,4.926,0.587,0.016,4.497,8.495,0.128,4.234,35.958,1827.977,79.207,1415.231,1122.315,76.353,7.564,83.68,4207.486,29.0,137.837
7417,547.567,50.836,8.149,0.187,120.403,11.278,0.528,0.187,0.662,0.107,11.278,2.231,0.528,5.025,38.305,1829.761,97.634,1406.296,1118.771,75.697,15.514,82.933,4214.804,25.678,142.568
7418,549.466,36.847,7.402,0.133,123.201,17.46,3.122,0.133,0.978,0.417,17.46,0.178,3.122,5.52,37.601,1831.925,120.247,1393.224,1113.636,72.07,35.976,82.29,4219.731,19.128,151.867
7419,659.413,48.929,6.832,0.108,135.014,22.709,11.201,0.108,1.264,0.81,22.709,0.101,11.201,5.89,35.311,1835.474,147.748,1377.183,1106.552,61.939,70.958,81.615,4213.918,9.61,165.439
7420,483.985,46.505,7.218,0.095,114.323,28.229,22.396,0.095,1.516,1.184,28.229,0.073,22.396,6.177,32.97,1840.439,182.425,1363.645,1098.872,48.617,113.275,80.888,4208.611,4.524,172.877
7421,513.914,49.755,8.556,0.09,115.127,32.888,31.223,0.09,1.673,1.409,32.888,0.063,31.223,6.371,31.073,1843.826,209.261,1350.918,1091.279,36.826,151.678,80.164,4198.109,3.134,175.079
7422,549.641,40.822,6.718,0.081,123.184,36.779,38.265,0.081,1.901,2.035,36.779,0.049,38.265,6.455,29.474,1846.859,234.944,1339.618,1083.314,25.452,188.299,79.428,4187.337,2.576,176.094
7423,510.322,44.077,6.761,2.702,110.225,31.873,14.805,2.702,1.407,0.378,31.873,3.952,14.805,6.284,29.123,1850.659,238.806,1357.848,1092.342,43.708,178.03,79.977,4270.491,4.288,173.958
7424,299.74,37.539,5.977,2.781,98.98,29.173,0.812,2.781,1.304,0.227,29.173,3.976,0.812,6.291,29.888,1854.053,249.36,1372.306,1098.259,56.22,173.869,80.2,4335.964,8.912,167.891
7425,349.835,26.373,4.478,3.144,101.482,25.755,0.152,3.144,1.27,0.146,25.755,4.11,0.152,6.129,30.132,1853.967,242.608,1384.858,1104.292,58.581,165.87,80.412,4348.561,14.712,160.073
7426,377.448,26.486,5.942,3.166,101.378,21.358,0.144,3.166,1.266,0.151,21.358,4.135,0.144,6.014,30.404,1853.931,236.383,1396.476,1110.092,59.938,158.214,80.6,4358.397,17.998,155.683
7427,404.142,20.334,4.472,3.106,103.254,17.447,0.164,3.106,1.285,0.178,17.447,3.903,0.164,5.989,30.541,1854.737,236.953,1408.037,1115.471,60.916,153.466,80.755,4374.75,19.325,153.982
7428,260.742,22.201,3.513,3.3,89.167,13.351,0.114,3.3,1.237,0.121,13.351,4.206,0.114,5.888,30.647,1855.026,232.452,1420.339,1121.422,61.615,146.881,80.95,4386.121,20.4,152.526
7429,180.42,16.231,3.893,3.607,85.854,9.792,0.071,3.607,1.196,0.078,9.792,4.832,0.071,5.689,30.995,1853.047,211.45,1430.967,1127.737,62.211,134.322,81.146,4377.902,21.973,150.157
7430,131.512,19.589,4.069,3.825,85.323,6.801,0.058,3.825,1.14,0.065,6.801,4.932,0.058,5.536,31.434,1850.193,184.677,1438.274,1133.148,62.79,120.377,81.248,4359.875,23.49,147.793
7431,283.718,18.548,4.796,4.192,92.573,4.353,0.047,4.192,1.082,0.059,4.353,5.151,0.047,5.331,31.799,1847.095,156.436,1444.055,1138.364,63.557,103.75,81.312,4337.665,25.727,144.392
7432,216.671,20.667,4.063,4.499,90.43,2.37,0.05,4.499,0.982,0.05,2.37,5.438,0.05,5.139,32.256,1844.55,134.921,1447.702,1143.631,64.028,88.442,81.308,4319.183,27.006,142.321
7433,156.89,33.195,6.555,5.102,83.585,1.103,0.041,5.102,0.932,0.039,1.103,5.551,0.041,4.997,32.701,1841.712,113.997,1449.75,1148.682,64.449,72.31,81.149,4298.399,28.309,140.128
7434,216.302,25.485,4.6,4.847,87.23,1.576,0.059,4.847,0.791,0.039,1.576,5.012,0.059,4.994,32.983,1839.567,100.728,1445.533,1151.59,64.443,62.132,80.879,4279.389,27.467,141.071
7435,277.699,22.122,6.069,5.145,99.49,1.442,0.045,5.145,0.766,0.032,1.442,5.247,0.045,4.873,33.096,1836.929,89.917,1441.354,1154.88,64.768,49.147,80.764,4261.292,27.805,140.365
7436,331.353,39.622,4.832,5.208,106.017,1.328,0.056,5.208,0.696,0.029,1.328,5.329,0.056,4.775,33.288,1834.635,82.687,1436.005,1157.342,65.062,37.661,80.568,4245.037,28.137,139.638
7437,305.919,43.663,6.513,5.412,96.931,1.283,0.053,5.412,0.665,0.023,1.283,5.815,0.053,4.631,33.511,1832.479,77.122,1430.729,1159.354,65.392,26.634,80.438,4230.125,28.689,138.572
7438,365.198,33.871,7.256,5.017,111.428,2.265,0.082,5.017,0.614,0.024,2.265,6.056,0.082,4.572,33.788,1831.21,76.898,1423.192,1159.403,65.355,21.816,80.349,4219.461,27.51,140.032
7439,356.506,42.948,6.625,5.045,101.913,2.776,0.076,5.045,0.621,0.021,2.776,6.608,0.076,4.498,34.106,1829.968,77.903,1417.464,1159.564,65.617,16.608,80.421,4212.123,26.918,140.689
7440,524.692,50.623,8.611,4.814,119.045,3.773,0.111,4.814,0.619,0.026,3.773,6.808,0.111,4.488,34.522,1829.202,81.233,1412.17,1158.648,65.849,14.499,80.496,4208.241,26.098,141.743
7441,484.815,52.598,8.055,4.339,116.445,6.65,0.173,4.339,0.687,0.047,6.65,6.271,0.173,4.599,34.824,1830.232,95.048,1408.965,1158.209,65.894,17.177,80.616,4219.018,23.72,145.184
7442,541.887,50.729,7.585,4.024,119.761,10.336,0.204,4.024,0.783,0.07,10.336,5.714,0.204,4.724,34.866,1832.018,113.043,1409.989,1158.867,66.161,20.325,80.808,4239.358,21.617,148.352
7443,594.691,50.294,7.979,3.82,126.286,13.229,0.227,3.82,0.87,0.09,13.229,5.526,0.227,4.791,34.849,1834.373,131.464,1414.575,1160.264,66.619,23.573,81.055,4264.709,20.344,150.359
7444,529.811,44.369,7.096,3.796,116.139,14.512,0.191,3.796,0.907,0.076,14.512,5.923,0.191,4.753,34.974,1836.736,145.013,1421.492,1162.568,67.243,25.139,81.362,4288.568,19.888,151.212
7445,496.019,35.218,8.0,3.262,117.001,16.921,0.422,3.262,1.056,0.162,16.921,4.482,0.422,5.087,34.756,1840.392,170.994,1427.352,1163.718,67.421,34.211,81.473,4324.583,17.842,154.616
7446,483.246,52.2,7.451,3.11,111.076,18.488,0.36,3.11,1.185,0.207,18.488,3.744,0.36,5.43,33.573,1843.605,200.623,1437.899,1165.592,68.678,41.488,81.622,4369.636,17.666,155.476
7447,440.596,34.669,6.581,3.091,109.288,20.585,0.292,3.091,1.19,0.175,20.585,3.909,0.292,5.534,32.765,1845.69,217.716,1449.719,1168.391,69.866,46.628,81.826,4404.592,17.899,155.551
7448,456.355,35.803,6.269,3.182,107.139,19.461,0.209,3.182,1.168,0.132,19.461,4.352,0.209,5.55,32.45,1846.642,223.636,1461.63,1172.015,70.877,47.667,82.068,4427.874,18.525,154.966
7449,365.231,30.201,4.431,3.16,101.421,17.943,0.206,3.16,1.154,0.119,17.943,4.451,0.206,5.609,32.443,1847.313,225.762,1472.82,1175.562,71.524,48.897,82.285,4446.45,18.68,155.002
7450,278.031,31.207,5.954,3.289,92.291,15.972,0.147,3.289,1.114,0.082,15.972,4.582,0.147,5.597,32.39,1846.342,218.989,1483.251,1179.235,72.166,46.888,82.497,4454.27,19.366,154.191
7451,313.845,24.386,4.57,3.292,96.011,14.438,0.149,3.292,1.09,0.084,14.438,4.362,0.149,5.606,32.245,1844.064,208.921,1491.295,1182.181,72.868,43.666,82.652,4455.31,19.991,153.504
7452,286.55,22.058,5.055,3.454,99.856,11.985,0.122,3.454,1.059,0.069,11.985,4.501,0.122,5.522,32.047,1841.578,198.599,1499.811,1185.15,73.582,38.922,82.836,4455.314,21.046,152.096
7453,132.867,7.801,4.726,3.771,85.458,8.685,0.085,3.771,1.005,0.04,8.685,5.191,0.085,5.402,32.183,1838.775,179.182,1507.548,1188.071,74.296,30.919,83.056,4445.288,22.402,150.084
7454,256.069,15.458,4.871,4.121,89.737,4.942,0.078,4.121,0.93,0.033,4.942,5.602,0.078,5.293,32.547,1835.918,153.735,1512.396,1189.354,75.063,21.689,83.2,4425.752,24.19,147.402
7455,192.871,23.175,3.609,4.321,89.384,2.919,0.1,4.321,0.85,0.031,2.919,5.173,0.1,5.28,32.788,1833.227,137.802,1513.875,1188.713,75.566,16.964,83.2,4410.866,24.901,146.228
7456,194.843,24.339,3.905,4.501,88.122,2.648,0.103,4.501,0.797,0.029,2.648,4.798,0.103,5.267,32.662,1830.39,124.874,1513.664,1186.793,75.999,13.054,83.157,4395.684,25.566,145.109
7457,247.77,19.533,6.31,4.662,91.249,2.531,0.122,4.662,0.736,0.027,2.531,4.993,0.122,5.19,32.515,1827.491,113.014,1512.464,1183.634,76.518,9.913,83.166,4379.877,26.52,143.542
7458,198.474,19.945,4.216,4.98,88.489,1.827,0.131,4.98,0.685,0.021,1.827,5.423,0.131,5.085,32.594,1824.587,102.415,1510.773,1179.805,77.098,7.898,83.174,4364.868,27.225,142.25
7459,309.254,31.5,4.941,5.432,99.042,1.163,0.139,5.432,0.635,0.018,1.163,5.822,0.139,4.967,32.873,1821.726,90.531,1508.082,1175.025,77.684,6.049,83.088,4346.946,28.388,140.24
7460,286.245,21.774,6.163,6.586,97.842,0.307,0.161,6.586,0.601,0.008,0.307,6.839,0.161,4.756,33.23,1817.974,73.786,1506.561,1168.196,78.762,2.549,82.863,4323.152,32.066,134.478
7461,277.727,33.85,6.624,5.491,99.144,1.168,0.23,5.491,0.517,0.016,1.168,6.576,0.23,4.786,33.632,1816.485,70.567,1495.545,1161.593,78.381,8.076,82.498,4306.063,29.953,137.131
7462,346.403,50.884,6.658,5.227,104.666,1.863,0.137,5.227,0.542,0.016,1.863,6.493,0.137,4.771,34.006,1815.404,73.246,1484.733,1159.904,78.032,9.179,82.466,4296.647,26.914,141.303
7463,465.284,52.712,7.771,4.933,115.464,3.207,0.154,4.933,0.554,0.02,3.207,6.855,0.154,4.682,34.348,1813.923,76.392,1477.177,1157.399,78.185,9.279,82.553,4289.762,25.915,142.589
7464,427.416,50.857,8.217,4.63,113.71,5.316,0.167,4.63,0.589,0.023,5.316,7.182,0.167,4.6,34.759,1813.296,83.729,1471.962,1155.62,78.402,10.648,82.743,4290.629,24.724,144.216
7465,580.448,51.612,7.757,0.187,134.61,11.049,0.432,0.187,0.644,0.104,11.049,1.733,0.432,5.231,37.406,1812.756,97.232,1463.06,1152.344,78.502,16.0,82.056,4292.664,23.626,145.673
7466,577.312,41.877,7.618,0.122,125.664,17.758,5.707,0.122,1.021,0.524,17.758,0.139,5.707,5.714,36.298,1814.168,123.401,1446.492,1145.721,71.972,43.158,81.392,4290.338,15.869,156.681
7467,590.339,46.843,7.684,0.1,133.72,24.266,16.13,0.1,1.333,0.943,24.266,0.081,16.13,6.074,33.623,1817.008,161.45,1429.539,1137.507,59.272,84.41,80.667,4285.411,6.669,169.863
7468,525.151,47.297,7.159,0.087,128.642,30.004,27.668,0.087,1.614,1.425,30.004,0.058,27.668,6.269,31.279,1820.097,200.887,1414.862,1128.965,45.167,128.33,79.916,4278.076,3.638,174.443
7469,514.19,42.864,6.053,0.076,130.455,34.969,37.707,0.076,1.911,2.233,34.969,0.042,37.707,6.362,29.142,1822.616,238.186,1401.471,1119.649,30.281,173.116,79.13,4266.415,2.668,176.242
7470,415.252,41.281,6.98,0.063,113.355,38.303,44.748,0.063,2.211,3.952,38.303,0.027,44.748,6.362,27.282,1824.329,272.29,1390.082,1109.428,15.821,215.426,78.312,4252.341,2.26,177.218
7471,486.293,44.988,6.84,2.568,125.949,32.879,16.134,2.568,1.486,0.43,32.879,3.573,16.134,6.251,27.311,1824.587,268.706,1412.692,1118.46,37.119,199.078,78.793,4337.313,4.061,174.989
7472,413.905,32.535,5.764,2.773,114.314,29.603,0.465,2.773,1.364,0.257,29.603,4.061,0.465,6.188,28.471,1825.284,270.44,1428.388,1125.078,51.194,190.689,79.056,4398.123,9.2,168.09
7473,377.798,29.372,3.911,2.962,105.168,25.675,0.199,2.962,1.343,0.203,25.675,4.058,0.199,6.016,29.276,1825.117,268.369,1442.685,1131.037,52.937,186.036,79.266,4415.896,14.412,161.071
7474,387.434,30.49,4.609,3.038,102.103,21.776,0.16,3.038,1.324,0.183,21.776,4.082,0.16,5.874,29.838,1824.172,262.283,1456.257,1136.991,54.097,180.734,79.464,4427.979,17.354,157.169
7475,232.808,17.404,5.233,3.09,93.131,18.402,0.141,3.09,1.275,0.148,18.402,3.991,0.141,5.738,30.216,1822.86,254.429,1468.585,1142.68,54.96,175.296,79.634,4436.49,18.796,155.219
7476,220.075,17.537,3.429,3.311,90.083,13.928,0.094,3.311,1.226,0.109,13.928,4.103,0.094,5.642,30.386,1819.923,233.453,1479.151,1148.496,55.928,164.693,79.791,4429.514,20.439,152.888
7477,214.452,16.43,4.691,3.403,90.087,10.185,0.088,3.403,1.173,0.103,10.185,3.975,0.088,5.622,30.49,1816.745,211.64,1487.151,1153.737,56.603,153.382,79.889,4417.643,21.825,150.973
7478,135.127,19.503,3.911,3.613,86.348,7.334,0.07,3.613,1.122,0.084,7.334,3.891,0.07,5.61,30.41,1813.478,189.825,1493.544,1158.788,57.372,140.516,79.955,4403.354,23.128,149.07
7479,165.808,18.217,4.289,4.072,85.71,4.991,0.047,4.072,1.083,0.066,4.991,4.405,0.047,5.408,30.498,1810.202,160.992,1499.114,1164.162,58.266,122.848,80.031,4380.329,25.48,145.569
7480,205.118,19.934,4.06,5.076,89.575,1.725,0.025,5.076,1.103,0.042,1.725,6.159,0.025,5.016,30.983,1806.499,126.598,1506.48,1170.952,59.377,98.484,80.131,4351.384,29.635,139.241
7481,182.5,20.838,4.076,4.693,85.271,1.56,0.061,4.693,0.818,0.046,1.56,5.411,0.061,5.045,31.636,1804.78,109.795,1501.887,1174.006,59.146,88.421,79.8,4329.253,28.39,140.712
7482,290.397,22.253,6.166,5.096,91.384,1.242,0.042,5.096,0.816,0.041,1.242,4.906,0.042,5.032,31.999,1802.53,97.647,1497.301,1177.64,59.262,75.767,79.607,4310.071,28.053,140.914
7483,188.465,33.695,6.204,5.409,88.395,0.836,0.046,5.409,0.742,0.035,0.836,4.909,0.046,4.95,32.251,1799.905,85.793,1493.02,1181.673,59.652,60.395,79.325,4290.017,28.952,139.261
7484,359.722,33.463,6.56,5.343,104.01,1.044,0.054,5.343,0.667,0.032,1.044,4.976,0.054,4.899,32.448,1797.761,78.443,1485.685,1184.487,59.782,48.499,79.055,4271.695,28.586,139.456
7485,382.398,41.893,7.194,5.249,102.88,1.365,0.06,5.249,0.632,0.029,1.365,5.388,0.06,4.817,32.654,1796.055,75.822,1477.51,1186.772,59.889,38.393,78.906,4257.311,27.874,140.183
7486,367.421,37.817,7.346,4.855,108.489,2.438,0.08,4.855,0.623,0.03,2.438,5.656,0.08,4.774,32.926,1795.18,79.671,1469.172,1188.17,59.843,32.753,78.853,4250.267,26.09,142.52
7487,392.204,43.11,7.987,5.078,112.62,2.517,0.061,5.078,0.64,0.023,2.517,6.588,0.061,4.607,33.316,1793.691,79.593,1464.321,1190.252,60.345,23.232,78.951,4242.256,26.342,141.927
